date,symbol,open,high,low,close,volume,values
2022-03-07,2330,580.00,581.00,575.00,576.00,97167600.00,56147025127.00
2022-03-08,2330,561.00,570.00,561.00,563.00,88371413.00,49908147901.00
2022-03-09,2330,567.00,573.00,567.00,568.00,57512412.00,32761408119.00
2022-03-10,2330,585.00,589.00,582.00,587.00,49092145.00,28798814637.00
2022-03-11,2330,581.00,582.00,574.00,575.00,42981381.00,24820833930.00
2022-03-14,2330,574.00,577.00,572.00,572.00,38562552.00,22131365409.00
2022-03-15,2330,562.00,563.00,558.00,558.00,84338792.00,47191728965.00
2022-03-16,2330,564.00,565.00,555.00,558.00,50764807.00,28345633852.00
2022-03-17,2330,578.00,583.00,575.00,582.00,65820899.00,38121960334.00
2022-03-18,2330,582.00,582.00,576.00,581.00,49583448.00,28771454221.00
2022-03-21,2330,583.00,589.00,583.00,586.00,22800165.00,13363354969.00
2022-03-22,2330,577.00,586.00,577.00,583.00,23421124.00,13613967252.00
2022-03-23,2330,590.00,590.00,586.00,590.00,27475008.00,16177424772.00
2022-03-24,2330,587.00,592.00,585.00,591.00,20769676.00,12232627003.00
2022-03-25,2330,597.00,598.00,595.00,598.00,26794684.00,15984831591.00
2022-03-28,2330,581.00,586.00,580.00,584.00,27954730.00,16298449416.00
2022-03-29,2330,586.00,589.00,584.00,589.00,15742359.00,9243985774.00
2022-03-30,2330,599.00,600.00,597.00,600.00,43256548.00,25908489513.00
2022-03-31,2330,602.00,602.00,594.00,597.00,25130417.00,15014260610.00
2022-04-01,2330,585.00,589.00,584.00,589.00,31247086.00,18328227645.00
2022-04-06,2330,578.00,580.00,575.00,578.00,40726932.00,23547636944.00
2022-04-07,2330,571.00,573.00,566.00,566.00,47212937.00,26881649976.00
2022-04-08,2330,567.00,570.00,566.00,567.00,31406384.00,17821660486.00
2022-04-11,2330,563.00,566.00,558.00,558.00,41713758.00,23401330531.00
2022-04-12,2330,554.00,564.00,552.00,557.00,34799056.00,19418030839.00
2022-04-13,2330,564.00,576.00,563.00,573.00,36968137.00,21134384849.00
2022-04-14,2330,577.00,578.00,573.00,573.00,20224847.00,11618596373.00
2022-04-15,2330,562.00,566.00,561.00,562.00,33158930.00,18667922752.00
2022-04-18,2330,559.00,566.00,558.00,561.00,16579296.00,9311198146.00
2022-04-19,2330,566.00,569.00,563.00,565.00,18811242.00,10639032272.00
2022-04-20,2330,570.00,570.00,562.00,570.00,28240222.00,16016967192.00
2022-04-21,2330,571.00,571.00,565.00,565.00,21539083.00,12221437009.00
2022-04-22,2330,558.00,559.00,557.00,558.00,35567672.00,19849449551.00
2022-04-25,2330,550.00,552.00,546.00,547.00,49067362.00,26907070565.00
2022-04-26,2330,550.00,551.00,544.00,546.00,39549934.00,21628474846.00
2022-04-27,2330,530.00,532.00,526.00,526.00,65034122.00,34416315121.00
2022-04-28,2330,530.00,532.00,523.00,531.00,50406145.00,26653291522.00
2022-04-29,2330,547.00,547.00,535.00,538.00,39960198.00,21586196160.00
2022-05-03,2330,538.00,540.00,530.00,531.00,29502561.00,15790689728.00
2022-05-04,2330,533.00,537.00,530.00,534.00,17305449.00,9229779558.00
2022-05-05,2330,543.00,544.00,539.00,542.00,22540182.00,12209716759.00
2022-05-06,2330,528.00,531.00,526.00,528.00,34512038.00,18241210653.00
2022-05-09,2330,523.00,524.00,520.00,520.00,27309304.00,14249571058.00
2022-05-10,2330,506.00,519.00,505.00,518.00,44322247.00,22673191861.00
2022-05-11,2330,518.00,526.00,518.00,521.00,28109896.00,14662149551.00
2022-05-12,2330,516.00,518.00,505.00,505.00,35824788.00,18310112210.00
2022-05-13,2330,507.00,514.00,506.00,511.00,30204773.00,15412261905.00
2022-05-16,2330,521.00,524.00,518.00,520.00,22012610.00,11472463517.00
2022-05-17,2330,521.00,533.00,520.00,530.00,25812051.00,13627135311.00
2022-05-18,2330,541.00,541.00,534.00,538.00,33605299.00,18075946322.00
2022-05-19,2330,523.00,527.00,520.00,522.00,40798132.00,21322524192.00
2022-05-20,2330,524.00,532.00,523.00,530.00,26111163.00,13784969436.00
2022-05-23,2330,533.00,534.00,528.00,528.00,18919447.00,10040778291.00
2022-05-24,2330,530.00,531.00,520.00,520.00,19130619.00,10036942322.00
2022-05-25,2330,522.00,529.00,520.00,524.00,22460245.00,11782306905.00
2022-05-26,2330,523.00,525.00,513.00,514.00,31542825.00,16336162581.00
2022-05-27,2330,524.00,530.00,522.00,530.00,30113220.00,15855257581.00
2022-05-30,2330,538.00,547.00,537.00,547.00,36480411.00,19757635264.00
2022-05-31,2330,542.00,560.00,540.00,560.00,81962870.00,45507333341.00
2022-06-01,2330,550.00,555.00,548.00,549.00,32970903.00,18171598472.00
2022-06-02,2330,544.00,545.00,540.00,540.00,26063495.00,14122936388.00
2022-06-06,2330,541.00,544.00,538.00,540.00,23732327.00,12843324209.00
2022-06-07,2330,535.00,538.00,532.00,535.00,22152512.00,11846386906.00
2022-06-08,2330,539.00,545.00,538.00,544.00,19609522.00,10636701303.00
2022-06-09,2330,538.00,542.00,537.00,541.00,16894479.00,9115934006.00
2022-06-10,2330,530.00,533.00,529.00,530.00,22614596.00,12011615014.00
2022-06-13,2330,518.00,519.00,515.00,516.00,36758925.00,18998155460.00
2022-06-14,2330,507.00,514.00,507.00,513.00,38838778.00,19813036892.00
2022-06-15,2330,508.00,515.00,508.00,509.00,38360508.00,19580150319.00
2022-06-16,2330,515.00,516.00,507.00,508.00,31908028.00,16331470764.00
2022-06-17,2330,499.50,503.00,499.00,501.00,48400798.00,24260277915.00
2022-06-20,2330,500.00,502.00,495.00,498.00,36664463.00,18267359790.00
2022-06-21,2330,501.00,505.00,499.00,505.00,34432537.00,17298234720.00
2022-06-22,2330,501.00,503.00,494.50,494.50,33438921.00,16630857096.00
2022-06-23,2330,492.00,493.50,485.00,485.50,46808462.00,22836692325.00
2022-06-24,2330,489.50,492.50,485.50,486.50,29003676.00,14184287155.00
2022-06-27,2330,496.00,506.00,495.50,498.50,38684368.00,19379396938.00
2022-06-28,2330,496.00,500.00,496.00,497.50,16867955.00,8392290378.00
2022-06-29,2330,496.00,498.50,491.00,491.00,33124986.00,16352376816.00
2022-06-30,2330,484.50,486.50,476.00,476.00,49820824.00,23900613642.00
2022-07-01,2330,471.50,474.00,452.50,453.50,72597018.00,33459624760.00
2022-07-04,2330,443.00,451.50,440.00,440.00,61206245.00,27225872277.00
2022-07-05,2330,449.50,451.50,433.00,446.00,55469884.00,24538415224.00
2022-07-06,2330,442.00,447.50,435.00,435.50,42156925.00,18556660847.00
2022-07-07,2330,442.00,459.00,438.50,457.50,50984110.00,22992311966.00
2022-07-08,2330,470.00,470.50,461.50,467.00,39134398.00,18251251558.00
2022-07-11,2330,468.00,470.50,461.00,462.00,22930675.00,10673806551.00
2022-07-12,2330,458.00,458.00,449.50,449.50,24155935.00,10932798847.00
2022-07-13,2330,470.50,473.00,466.00,470.50,48134139.00,22639696871.00
2022-07-14,2330,466.00,477.50,463.00,475.00,34014188.00,16045789881.00
2022-07-15,2330,481.00,494.00,477.00,492.50,56039339.00,27285128552.00
2022-07-18,2330,495.50,498.50,488.50,495.50,40797601.00,20142703483.00
2022-07-19,2330,487.50,493.00,486.50,491.00,20554247.00,10063256350.00
2022-07-20,2330,502.00,503.00,491.50,495.00,36862724.00,18330197370.00
2022-07-21,2330,496.00,501.00,494.00,501.00,23893063.00,11887266420.00
2022-07-22,2330,505.00,505.00,500.00,503.00,26904474.00,13525083791.00
2022-07-25,2330,500.00,503.00,498.00,499.50,16803972.00,8402110298.00
2022-07-26,2330,499.50,499.50,491.00,495.00,19524143.00,9665183112.00
2022-07-27,2330,494.00,502.00,491.00,502.00,18411136.00,9144660659.00
2022-07-28,2330,509.00,509.00,499.00,501.00,35020547.00,17665645632.00
2022-07-29,2330,508.00,510.00,504.00,509.00,30632627.00,15571856556.00
2022-08-01,2330,506.00,508.00,500.00,504.00,24991291.00,12569771761.00
2022-08-02,2330,494.00,496.00,488.50,492.00,42669591.00,20973293337.00
2022-08-03,2330,494.00,501.00,493.00,501.00,29838832.00,14823224632.00
2022-08-04,2330,499.00,503.00,495.00,500.00,26589086.00,13279624282.00
2022-08-05,2330,509.00,516.00,507.00,516.00,35052642.00,17966410242.00
2022-08-08,2330,510.00,515.00,509.00,512.00,20568971.00,10531710250.00
2022-08-09,2330,507.00,511.00,504.00,510.00,24370709.00,12372442661.00
2022-08-10,2330,500.00,503.00,499.50,500.00,22112239.00,11075581424.00
2022-08-11,2330,513.00,514.00,510.00,514.00,24906177.00,12771121611.00
2022-08-12,2330,515.00,518.00,514.00,517.00,21343450.00,11016097043.00
2022-08-15,2330,520.00,524.00,519.00,523.00,22519886.00,11755494600.00
2022-08-16,2330,526.00,526.00,523.00,525.00,21234122.00,11141160337.00
2022-08-17,2330,524.00,527.00,521.00,527.00,28461939.00,14943047011.00
2022-08-18,2330,520.00,521.00,519.00,520.00,18721898.00,9734756997.00
2022-08-19,2330,519.00,523.00,517.00,519.00,14235983.00,7403584002.00
2022-08-22,2330,511.00,514.00,510.00,510.00,23175820.00,11849427903.00
2022-08-23,2330,503.00,506.00,502.00,504.00,20997847.00,10580935860.00
2022-08-24,2330,504.00,508.00,503.00,503.00,14995494.00,7560487746.00
2022-08-25,2330,505.00,510.00,504.00,508.00,10254367.00,5208471523.00
2022-08-26,2330,513.00,515.00,511.00,512.00,13268148.00,6805419690.00
2022-08-29,2330,497.00,502.00,496.00,498.50,28217313.00,14055439771.00
2022-08-30,2330,497.50,500.00,496.00,496.00,25699463.00,12787938496.00
2022-08-31,2330,492.00,505.00,492.00,505.00,50999514.00,25630339779.00
2022-09-01,2330,495.00,495.50,490.00,490.50,42008490.00,20696930527.00
2022-09-02,2330,488.00,489.50,485.00,485.00,33877655.00,16486942365.00
2022-09-05,2330,485.00,488.00,484.00,486.00,17327720.00,8419762666.00
2022-09-06,2330,488.50,491.50,486.50,489.00,21197718.00,10364807027.00
2022-09-07,2330,477.00,478.00,472.00,472.50,38168331.00,18125281029.00
2022-09-08,2330,473.00,475.00,472.00,475.00,35355467.00,16755699888.00
2022-09-12,2330,485.00,491.00,485.00,486.50,27181969.00,13268334545.00
2022-09-13,2330,495.00,495.00,491.00,493.00,18916557.00,9329113594.00
2022-09-14,2330,478.50,482.50,476.00,480.00,25046110.00,12023421519.00
2022-09-15,2330,476.00,480.00,476.00,476.50,24272164.00,11587112712.00
2022-09-16,2330,470.50,472.00,469.00,472.00,41889816.00,19737743551.00
2022-09-19,2330,472.00,473.00,466.50,467.00,20724347.00,9713676332.00
2022-09-20,2330,470.50,478.00,470.00,476.50,23269759.00,11027746136.00
2022-09-21,2330,473.50,475.50,468.50,471.00,24686050.00,11641957557.00
2022-09-22,2330,462.00,468.00,459.00,464.50,31417685.00,14524615830.00
2022-09-23,2330,458.50,460.50,455.00,455.00,32804066.00,15005076330.00
2022-09-26,2330,443.00,454.00,443.00,446.50,34856957.00,15560487370.00
2022-09-27,2330,449.00,451.50,446.00,448.00,29570005.00,13260363913.00
2022-09-28,2330,447.00,449.00,438.00,438.00,37827459.00,16693442543.00
2022-09-29,2330,443.00,443.50,432.00,435.00,42884163.00,18748910795.00
2022-09-30,2330,424.50,427.50,422.00,422.00,58366820.00,24750796363.00
2022-10-03,2330,418.50,424.50,416.50,417.00,38354967.00,16068149231.00
2022-10-04,2330,429.50,432.00,427.00,429.00,42455417.00,18225995343.00
2022-10-05,2330,444.50,451.00,442.00,445.00,48321335.00,21583755745.00
2022-10-06,2330,450.50,451.00,447.00,451.00,30750331.00,13821382520.00
2022-10-07,2330,448.50,448.50,437.00,438.00,32872044.00,14505036044.00
2022-10-11,2330,408.00,412.50,401.00,401.50,109842903.00,44572345642.00
2022-10-12,2330,397.00,400.00,395.50,397.50,64138351.00,25536098386.00
2022-10-13,2330,400.50,403.00,395.00,395.00,43158592.00,17239718998.00
2022-10-14,2330,414.50,416.00,409.00,412.00,59841064.00,24714069328.00
2022-10-17,2330,400.00,403.50,396.00,397.00,45038159.00,17954868983.00
2022-10-18,2330,406.50,407.00,399.50,407.00,41304834.00,16675510801.00
2022-10-19,2330,404.00,405.00,395.50,395.50,48655069.00,19398261013.00
2022-10-20,2330,391.00,397.50,386.00,397.50,63202035.00,24682371387.00
2022-10-21,2330,395.50,398.50,389.50,389.50,38968511.00,15297273710.00
2022-10-24,2330,395.00,397.50,387.00,387.00,48691083.00,18995017699.00
2022-10-25,2330,380.00,382.50,371.00,371.00,81173913.00,30515958539.00
2022-10-26,2330,370.50,379.00,370.00,376.00,61440878.00,23045141097.00
2022-10-27,2330,384.50,389.00,382.50,385.50,47160778.00,18190840150.00
2022-10-28,2330,379.50,382.00,375.00,379.50,44691746.00,16923109361.00
2022-10-31,2330,386.00,390.00,381.00,390.00,40598928.00,15721543079.00
2022-11-01,2330,388.50,393.00,386.00,391.50,42123141.00,16428079355.00
2022-11-02,2330,391.00,395.00,388.50,395.00,23169428.00,9091891929.00
2022-11-03,2330,385.00,387.00,383.50,384.00,42092776.00,16201844314.00
2022-11-04,2330,381.00,384.50,378.50,382.00,30839846.00,11762941797.00
2022-11-07,2330,390.00,393.00,387.00,390.00,37704746.00,14710405524.00
2022-11-08,2330,395.00,399.50,394.00,399.00,32576136.00,12954941396.00
2022-11-09,2330,403.50,417.00,403.50,417.00,56357663.00,23188739823.00
2022-11-10,2330,409.00,411.50,406.00,407.50,33671621.00,13757669359.00
2022-11-11,2330,441.50,442.00,435.00,441.50,83770040.00,36838808146.00
2022-11-14,2330,450.00,450.00,441.50,445.00,63282094.00,28257175788.00
2022-11-15,2330,465.00,487.00,462.00,480.00,118536865.00,56191637241.00
2022-11-16,2330,491.50,494.00,481.50,487.00,88416393.00,43103738374.00
2022-11-17,2330,482.50,485.00,475.00,485.00,46850915.00,22547582604.00
2022-11-18,2330,491.50,494.00,486.00,487.00,37001332.00,18131673834.00
2022-11-21,2330,487.50,489.50,480.50,482.00,30609465.00,14843805078.00
2022-11-22,2330,476.00,491.00,476.00,491.00,39329440.00,19112616916.00
